showid,name,season,release_year,episode_count
81078331,Victim Number 8,Season 1,2018,8
81115994,Tiger King,Tiger King,2020,7
81115994,Tiger King,Tiger King 2,2021,5
81037116,The G Word with Adam Conover,Season 1,2022,6
80211384,The Joel McHale Show with Joel McHale,Season 1 Part 2,2018,6
80211384,The Joel McHale Show with Joel McHale,Season 1 Part 1,2018,13
81004936,Summertime,Season 1,2020,8
81004936,Summertime,Season 2,2021,8
81004936,Summertime,Season 3,2022,8
81009545,Only For Love,Season 1,2022,6
81034679,We Are the Champions,Season 1,2020,6
81417724,Fortune Seller: A TV Scam,Season 1,2022,4
80187052,Time: The Kalief Browder Story,Season 1,2017,6
80216094,Bumping Mics with Jeff Ross & Dave Attell,Season 1,2018,3
80115119,Lost Ollie,Season 1,2022,4
81045551,The 43,Season 1,2019,2
81094883,Reasonable Doubt: A Tale of Two Kidnappings,Season 1,2021,4
80991872,1994,Season 1,2019,5
81134165,A Kidnapping Scandal: The Florence Cassez Affair,Season 1,2022,5
81308321,Nadiya Bakes,Season 1,2021,8
81480890,Piñata Masters!,Season 1,2022,7
80174918,ID-0,Season 1,2017,12
81002001,The Idhun Chronicles,Part 1,2020,5
81002001,The Idhun Chronicles,Part 2,2021,5
80184569,The Day I Met El Chapo,Season 1,2017,3
81520490,Community Squad,Season 1,2023,8
81301191,Tooth Pari: When Love Bites,Season 1,2023,8
81094755,Sophie: A Murder in West Cork,Season 1,2021,3
80233441,The Staircase,Season 1,2018,13
81006953,BREAK IT ALL: The History of Rock in Latin America,Season 1,2020,6
81002933,Tiffany Haddish Presents: They Ready,Season 2,2021,7
81002933,Tiffany Haddish Presents: They Ready,Season 1,2019,6
81704420,Michelle Wolf: It's Great to Be Here,Season 1,2023,3
80074503,Real Rob,Season 1,2015,8
80074503,Real Rob,Season 2,2017,8
80225949,Norm Macdonald Has a Show,Season 1,2018,10
80196883,Rilakkuma and Kaoru,Season 1,2019,13
81341765,Rilakkuma's Theme Park Adventure,Season 1,2022,8
80987516,Three Days of Christmas,Season 1,2018,3
81214396,Christmas Flow,Season 1,2021,3
81011957,Holiday Secrets,Season 1,2019,3
81000509,On Children,Season 1,2018,5
81045888,Green Door,Season 1,,6
81010965,SanPa: Sins of the Savior,Season 1,2020,5
80057749,Cyborg 009: Call of Justice,Season 1,2017,12
80171362,Comedians in Cars Getting Coffee,First Cup,2012,20
80171362,Comedians in Cars Getting Coffee,Light & Sweet,2012,9
80171362,Comedians in Cars Getting Coffee,Special Blend,2012,16
80171362,Comedians in Cars Getting Coffee,Late Night Espresso,2012,14
80171362,Comedians in Cars Getting Coffee,New 2018: Freshly Brewed,2018,12
80171362,Comedians in Cars Getting Coffee,New 2019: Freshly Brewed,2019,12
80239459,The Break with Michelle Wolf,Season 1,2018,10
80209096,My Next Guest Needs No Introduction With David Letterman,Season 4,2022,6
80209096,My Next Guest Needs No Introduction With David Letterman,Season 3,2020,4
80209096,My Next Guest Needs No Introduction With David Letterman,Season 2,2019,6
80209096,My Next Guest Needs No Introduction With David Letterman,Season 1,2018,7
81186864,Pokémon Concierge,Season 1,2023,4
80216180,Dino Girl Gauko,Season 1,2019,20
80216180,Dino Girl Gauko,Season 2,2020,19
81047320,The Last Word,Season 1,2020,6
81180561,Kitz,Season 1,2021,6
80210736,Stand Up and Away! with Brian Regan,Season 1,2018,4
80218819,We Are the Wave,Season 1,2019,6
81236173,That’s My Time with David Letterman,Season 1,2022,6
81133447,Griselda,Season 1,2024,6
81588208,Masters of the Universe: Revolution,Season 1,2024,5
80117560,Trolls: The Beat Goes On!,Season 1,2018,6
80117560,Trolls: The Beat Goes On!,Season 2,2018,7
80117560,Trolls: The Beat Goes On!,Season 3,2018,6
80117560,Trolls: The Beat Goes On!,Season 4,2018,7
80117560,Trolls: The Beat Goes On!,Season 5,2019,6
80117560,Trolls: The Beat Goes On!,Season 6,2019,6
80117560,Trolls: The Beat Goes On!,Season 7,2019,7
80117560,Trolls: The Beat Goes On!,Season 8,2019,7
81154670,Masters of the Universe: Revelation,Part 1,2021,5
81154670,Masters of the Universe: Revelation,Part 2,2021,5
81410185,Weakest Beast,Season 1,2018,10
81568851,Welcome to Wedding Hell,Season 1,2022,12
81380624,Lava Ka Dhaava,Season 1,2021,10
80102266,Dharmakshetra,Season 1,2014,26
80236782,Hasmukh,Season 1,2020,10
81507265,Feedback,Season 1,2023,5
81218409,The Endless Night,Season 1,2023,5
80057171,Luna Petunia,Season 1,2016,11
80057171,Luna Petunia,Season 2,2017,5
80057171,Luna Petunia,Season 3,2017,6
81627978,Love Deadline,Season 1,2024,6
80092654,Occupied,Season 1,2015,10
80092654,Occupied,Season 2,2017,8
80092654,Occupied,Season 3,2019,6
80997965,Merry Happy Whatever,Season 1,2019,8
80126646,MeatEater,Season 10 Part 2,2022,5
80126646,MeatEater,Season 10 Part 1,2021,5
80126646,MeatEater,Season 9 Part 2,2021,5
80126646,MeatEater,Season 9 Part 1,2020,5
80126646,MeatEater,Season 8,2019,8
81214135,Penguin Town,Season 1,2021,8
80208910,Unnatural Selection,Season 1,2019,4
70158329,Star Trek: The Next Generation,Season 1,1987,25
70158329,Star Trek: The Next Generation,Season 2,1988,22
70158329,Star Trek: The Next Generation,Season 3,1989,26
70158329,Star Trek: The Next Generation,Season 4,1990,26
70158329,Star Trek: The Next Generation,Season 5,1991,26
70158329,Star Trek: The Next Generation,Season 6,1992,26
70158329,Star Trek: The Next Generation,Season 7,1993,26
80025273,Inspector Gadget,Season 3,2016,13
80025273,Inspector Gadget,Season 4,2017,13
81599290,Arpo,Season 1,2022,5
70278876,Rooftop Prince,Season 1,2012,20
80103417,You Me Her,Season 1,2020,10
81449035,Nothing to See Here,Season 1,2023,8
81710069,Saitama Host Club,Season 1,2023,8
80999455,It's Bruno!,Season 1,2019,8
81297382,Karate Sheep,Season 1,2023,13
81297382,Karate Sheep,Season 2,2023,13
80095900,Haters Back Off,Season 1,2016,8
80095900,Haters Back Off,Season 2,2017,8
80094260,Trailer Park Boys: Out of the Park: Europe,Season 1,2016,8
81047751,Why Are You Like This,Season 1,2021,6
81064730,Toon,Season 1,2016,8
81064730,Toon,Season 2,2017,8
80108847,Two Fathers,Season 1,2013,73
80173174,Samantha!,Season 1,2018,7
80173174,Samantha!,Season 2,2019,7
80240277,Hashoter Hatov,Season 1,2015,15
70136140,Star Trek,Season 1,1966,30
70136140,Star Trek,Season 2,1967,26
70136140,Star Trek,Season 3,1968,24
81028343,ONI: Thunder God's Tale,Season 1,2022,4
80244846,Dolly Parton's Heartstrings,Season 1,2019,8
80994664,City of Ghosts,Season 1,2021,6
81147853,We the People,Season 1,2021,10
81035680,Waffles + Mochi,Season 1,2021,10
81021116,Karma's World,Season 1,2021,15
81021116,Karma's World,Season 2,2022,8
81021116,Karma's World,Season 3,2022,9
81021116,Karma's World,Season 4,2022,8
81730862,Baby Animal Cam,Season 1,2023,4
81716365,Baby Gorilla Cam,Season 1,2023,3
70158331,Star Trek: Voyager,Season 1,1995,15
70158331,Star Trek: Voyager,Season 2,1995,26
70158331,Star Trek: Voyager,Season 3,1996,26
70158331,Star Trek: Voyager,Season 4,1997,26
70158331,Star Trek: Voyager,Season 5,1998,25
70158331,Star Trek: Voyager,Season 6,1999,26
70158331,Star Trek: Voyager,Season 7,2000,24
80134440,Motown Magic,Season 1,2018,25
80134440,Motown Magic,Season 2,2019,26
81263662,Kayko and Kokosh,Season 1,2021,5
81263662,Kayko and Kokosh,Season 2,2021,9
80193475,A Little Help with Carol Burnett,Season 1,2018,12
80222892,I Heart Arlo,Season 1,2021,19
80195828,Paquita Salas,Season 1,2016,5
80195828,Paquita Salas,Season 2,2018,5
80195828,Paquita Salas,Season 3,2018,6
80046193,Lady Dynamite,Season 1,2016,12
80046193,Lady Dynamite,Season 2,2017,8
81270678,H,Season 1,1998,20
81270678,H,Season 2,1999,20
81270678,H,Season 3,2000,20
81270678,H,Season 4,2002,11
81019632,Brews Brothers,Season 1,2020,8
81476469,Ex-Addicts Club,Season 1,2023,10
80220650,YG Future Strategy Office,Season 1,2018,8
81661226,It's OK,Season 1,2022,3
80217315,Sintonia,Season 1,2019,6
80217315,Sintonia,Season 2,2021,6
80217315,Sintonia,Season 3,2022,6
80217315,Sintonia,Season 4,2023,8
70205010,NANA,Season 1,2006,47
81645036,If I Were Luísa Sonza,Season 1,2023,3
81417721,Vasco Rossi: Living It,Season 1,2023,5
81450712,Neon,Season 1,2023,8
80197844,The Eddy,Season 1,2020,8
81415960,Sing Again,Season 1,2022,18
81040407,45 rpm,Season 1,2019,13
81334841,Wrong Kind of Black,Season 1,2018,4
81340251,Glitch,Season 1,2022,10
81041414,Sparta,Season 1,2018,8
81612616,Public Enemy,Season 1,2019,10
81612616,Public Enemy,Season 2,2019,10
81135995,Open Your Eyes,Season 1,2021,6
80994298,Kissing Game,Season 1,2020,6
81036944,Castle Rock,Season 1,2018,10
81036944,Castle Rock,Season 2,2019,10
80059465,Locked Up,Season 1,2015,11
80059465,Locked Up,Season 2,2016,13
80059465,Locked Up,Season 3,2018,8
80059465,Locked Up,Season 4,2019,8
80059465,Locked Up,The Oasis,2020,8
81348951,Framed! A Sicilian Murder Mystery,Season 1,2022,6
81348951,Framed! A Sicilian Murder Mystery,Season 2,2023,6
80059446,Wormwood,Season 1,2017,6
80131659,Re:Zero - Starting Life in Another World,Season 1,2020,25
80095866,Secrets of Great British Castles,Season 2,2016,6
80095866,Secrets of Great British Castles,Season 1,2015,6
80049928,Five Came Back,Season 1,2017,3
80991879,Examination of Conscience,Season 1,2019,3
81034946,Maradona in Mexico,Season 1,2019,7
81302719,Anitta: Made In Honório,Season 1,2020,6
81203371,Johnny Hallyday: Beyond Rock,Season 1,2022,5
80233223,Camarón Revolution,Season 1,2018,6
80216621,Vai Anitta,Season 1,2018,6
81495974,The King Who Never Was,Season 1,2023,3
81428316,Running for my Truth: Alex Schwazer,Season 1,2023,4
81449754,The Motive,Season 1,2021,4
81022994,A Perfect Crime,Season 1,2020,4
81603422,High: Confessions of an Ibiza Drug Mule,Season 1,2021,4
81149020,Under Suspicion: Uncovering the Wesphael Case,Season 1,2021,5
81343263,Senzo: Murder of a Soccer Star,Season 1,2022,5
81311768,Mr. Good: Cop or Crook?,Season 1,2022,4
81609457,Waffles + Mochi's Restaurant,Season 1,2022,6
80244700,Nobody's Looking,Season 1,2019,8
80202146,Luna Petunia: Return to Amazia,Season 1,2018,5
80202146,Luna Petunia: Return to Amazia,Season 2,2018,6
81647358,Six Nations: Full Contact,Season 1,2024,8
80057611,Beat Bugs,Season 1,2016,13
80057611,Beat Bugs,Season 2,2016,13
80057611,Beat Bugs,Season 3,2018,26
81026699,Matrimonial Chaos,Season 1,2018,16
80089198,Home: Adventures with Tip & Oh,Season 1,2016,13
80089198,Home: Adventures with Tip & Oh,Season 2,2017,13
80089198,Home: Adventures with Tip & Oh,Season 3,2017,13
80089198,Home: Adventures with Tip & Oh,Season 4,2018,13
81206211,Stateless,Season 1,2020,6
81095075,La Línea: Shadow of Narco,Season 1,2020,4
81303906,Bookmarks,Season 1,2020,12
70158332,Star Trek: Enterprise,Season 1,2001,25
70158332,Star Trek: Enterprise,Season 2,2002,26
70158332,Star Trek: Enterprise,Season 3,2003,24
70158332,Star Trek: Enterprise,Season 4,2004,22
80220035,Boca Juniors Confidential,Season 1,2018,4
80198545,Trailer Park Boys: Out of the Park: USA,Season 1,2017,8
81405851,Five Came Back: The Reference Films,Season 1,1945,12
70158330,Star Trek: Deep Space Nine,Season 1,1993,19
70158330,Star Trek: Deep Space Nine,Season 2,1993,26
70158330,Star Trek: Deep Space Nine,Season 3,1994,26
70158330,Star Trek: Deep Space Nine,Season 4,1995,25
70158330,Star Trek: Deep Space Nine,Season 5,1996,26
70158330,Star Trek: Deep Space Nine,Season 6,1997,26
70158330,Star Trek: Deep Space Nine,Season 7,1998,25
81516765,Karma's World Music Videos,Volume 1,2022,5
81516765,Karma's World Music Videos,Volume 2,2022,5
81262169,Re:ZERO -Starting Life in Another World- Director's Cut,Season 1,2020,13
81536826,Take 1,Season 1,2022,7
81648987,The Last Hours of Mario Biondo,Season 1,2023,3
80045820,Danger Mouse,Season 1,2015,24
80045820,Danger Mouse,Season 2,2016,26
81509443,Art&Tech,Creators Edition,2021,5
81509443,Art&Tech,Special Edition,2020,11
81592264,Wrestlers,Season 1,2023,7
80145141,Black Earth Rising,Season 1,2018,8
81219073,ARASHI's Diary -Voyage-,Season 1,2019,24
70177040,Danger Mouse: Classic Collection,Season 1,1981,11
70177040,Danger Mouse: Classic Collection,Season 2,1982,6
70177040,Danger Mouse: Classic Collection,Season 3,1982,5
70177040,Danger Mouse: Classic Collection,Season 4,1983,9
70177040,Danger Mouse: Classic Collection,Season 5,1984,10
70177040,Danger Mouse: Classic Collection,Season 6,1984,27
70177040,Danger Mouse: Classic Collection,Season 7,1986,6
70177040,Danger Mouse: Classic Collection,Season 8,1987,2
70177040,Danger Mouse: Classic Collection,Season 9,1991,6
70177040,Danger Mouse: Classic Collection,Season 10,1992,7
81259572,RIDE ON TIME,Season 1,2018,24
81259572,RIDE ON TIME,Season 2,2019,21
81259572,RIDE ON TIME,Season 3,2020,21
81259572,RIDE ON TIME,Season 4,2021,20
81259572,RIDE ON TIME,Season5,2023,19
81383020,Schulz Saves America,Season 1,2020,4
80227028,Cheuk Wan-Chi: Two Night Stand,Season 1,2015,2
81213902,Plastic Cup Boyz: Laughing My Mask Off!,Season 1,2019,3
81206879,Patton Oswalt: I Love Everything,Season 1,2020,2
80213655,The Honeymoon Stand Up Special,Season 1,2018,3
81161538,Lugar de Mulher,Season 1,2019,4
81140259,Zona Rosa,Season 1,2019,4
81418583,Locombianos,Season 1,2021,4
81307960,Felipe Esparza: Bad Decisions,Season 1,2020,2
81629755,New Saudi Voices,Season 1,2021,11
81438165,Quarantine Tales,Season 1,2020,5
80095988,Stretch Armstrong & the Flex Fighters,Season 1,2017,13
80095988,Stretch Armstrong & the Flex Fighters,Season 2,2018,10
81450321,Mighty Raju,Season 1,2014,13
81450321,Mighty Raju,Season 2,2010,15
81450321,Mighty Raju,Season 3,2014,33
81450321,Mighty Raju,Season 4,2016,30
81450321,Mighty Raju,Season 5,2017,28
81235103,Shimajiro: A Wonderful Adventure,Season 1,2013,10
81313904,Kongsuni and Friends,Season 1,2017,13
81313904,Kongsuni and Friends,Season 2,2020,25
81296783,Dew Drop Diaries,Season 1,2023,28
81296783,Dew Drop Diaries,Season 2,2023,12
81740913,Blippi & Meekah's Game Show!,Season 1,2023,4
80057610,Kulipari: An Army of Frogs,Season 1,2016,13
80022276,Bottersnikes & Gumbles,Season 1,2016,26
80022276,Bottersnikes & Gumbles,Season 2,2017,26
80160597,Qin Empire: Alliance,The Qin Empire,2009,51
80160597,Qin Empire: Alliance,Qin Empire: Alliance,2012,51
80160597,Qin Empire: Alliance,The Qin Empire III,2017,40
81249469,Oktoberfest: Beer & Blood,Season 1,2020,6
81010817,Kevin Hart: Don’t F**k This Up,Season 1,2019,6
81406126,The Family That Sings Together: The Camargos,Season 1,2021,5
81275940,Misfit: The Series,Season 1,2021,8
81005127,Voices of Fire,Season 1,2020,6
80201862,Westside,Season 1,2018,8
80217594,I'm with the Band: Nasty Cherry,Season 1,2019,6
81354813,Persona: Sulli,Season 1,2023,2
80214601,Deepa & Anoop,Season 1,2022,10
80214601,Deepa & Anoop,Season 2,2022,8
81105561,Oggy Oggy,Season 1,2021,16
81105561,Oggy Oggy,Season 2,2023,13
81105561,Oggy Oggy,Season 3,2023,23
80030346,Club de Cuervos,Season 1,2015,13
80030346,Club de Cuervos,Season 2,2016,10
80030346,Club de Cuervos,Season 3,2017,10
80030346,Club de Cuervos,Season 4,2019,12
81044884,Persona,Season 1,2019,4
80180600,Kulipari: Dream Walker,Season 1,2018,10
80095626,Hibana: Spark,Season 1,2016,10
80160391,King’s War,Season 1,2012,80
80138672,Jimmy: The True Story of a True Idiot,Season 1,2018,9
80073486,Chelsea Does,Season 1,2016,4
80039972,TIGER & BUNNY,TIGER & BUNNY,2011,25
80039972,TIGER & BUNNY,TIGER & BUNNY 2,2022,25
81114161,Azcárate: No Holds Barred,Season 1,2021,4
80992853,Ingress: The Animation,Season 1,2018,11
80238391,The Club,Season 1,2019,25
80195801,Club de Cuervos Presents: The Ballad of Hugo Sánchez,Season 1,2018,6
81635357,Shamwari Untamed,Season 1,2018,13
81728680,Maging Sino Ka Man,Season 1,2023,20
80097225,Kiss Me First,Season 1,2017,6
81010786,Drug Squad: Costa del Sol,Season 1,2019,13
80203920,Nowhere Man,Season 1,2019,8
81471856,Brave Animated Series,Season 1,2021,6
80175822,Blazing Transfer Students,Season 1,2017,8
81494749,Tien Bromance,Season 1,2020,10
81510802,takt op.Destiny,Season 1,2021,12
81684552,KonoSuba: An Explosion on This Wonderful World!,Season 1,2023,12
81746611,Sengoku Youko,Season 1,2024,4
81028791,Cells at Work!,Cells At Work!,2018,14
81028791,Cells at Work!,Cells at Work!!,2021,8
81299264,Den-noh Coil,Season 1,2007,26
81333467,To Your Eternity,Season 1,2022,20
70204964,Claymore,Season 1,2007,26
80200027,HERO MASK,Part l,2018,15
80200027,HERO MASK,Part ll,2019,9
70204947,Afro Samurai,Season 1,2007,5
80193163,Made in Abyss,Season 1,2017,13
80193163,Made in Abyss,The Golden City of the Scorching Sun,2022,12
81697985,Doctor Slump,Season 1,2024,2
81211284,Be Melodramatic,Season 1,2019,16
80156799,Levius,Season 1,2019,12
70205019,Samurai 7,Season 1,2004,26
81264354,Thermae Romae Novae,Season 1,2022,11
81335206,Moriarty the Patriot,Season 1,2020,2
80062047,Degrassi: Next Class,Season 1,2016,10
80062047,Degrassi: Next Class,Season 2,2016,10
80062047,Degrassi: Next Class,Season 3,2017,10
80062047,Degrassi: Next Class,Season 4,2017,10
81660250,Itxaso and the Sea,Season 1,2023,8
81000389,The Hockey Girls,Season 1,2019,13
81341860,Gameboys Level-Up Edition,Season 1,2020,13
81418055,Elite Short Stories: Phillipe Caye Felipe,Season 1,2021,3
80210361,Chambers,Season 1,2019,10
80209651,Spectros,Season 1,2020,7
81293388,Endless Night,Season 1,2022,6
80152350,Neo Yokio,Season 1,2017,6
80152350,Neo Yokio,Pink Christmas,2018,1
80205594,Green Frontier,Season 1,2019,8
81274961,The Governor,Season 1,2016,13
81342973,King of Boys: The Return of the King,Season 1,2021,7
81655481,Wave Makers,Season 1,2023,8
81556781,The Hospital,Season 1,2006,39
81405211,Nevenka: Breaking the Silence,Season 1,2021,3
81662953,This World Can't Tear Me Down,Season 1,2023,6
80049872,Chelsea,Season 2 (2017),2017,30
80049872,Chelsea,Best of 2016,2016,24
81095387,The Kingdom,Season 1,2021,8
81095387,The Kingdom,Season 2,2023,6
81283608,42 Days of Darkness,Season 1,2022,6
81219228,Abla Fahita: Drama Queen,Season 1,2021,6
81748864,Dinner Time Live With David Chang,Season 1,2024,2
81611740,The Interest of Love,Season 1,2022,16
80195811,Churchill’s Secret Agents: The New Recruits,Season 1,2017,5
81707748,Fame After Fame,Season 1,2023,3
81405046,Coming Out Colton,Season 1,2021,6
81044721,The Circle Brazil,Season 1,2020,12
81497433,Who Likes My Follower?,Season 1,2022,6
81269298,Country Ever After,Season 1,2020,12
80240923,Worn Stories,Season 1,2021,8
81038824,What the Love! with Karan Johar,Season 1,2020,7
